game_name,game_genre,review,voted_up,timestamp_created,language,playtime_forever,review_clean,detected_language,review_english,vader_neg,vader_neu,vader_pos,vader_compound,sentiment,vader_voted_match
Baldur's Gate 3,RPG,"THIS IS THE BEST GAME MADE. 

there is so much content. perfect to play with friends. while there are nuances here and there, it is a great game even after considering the imperfections. 

most importantly, i have never felt like i wanna give up. theres always something to do to overcome stuff. if you are even remotely thinking of purchasing, BUY IT!

By the testament of Myrkul, thou shalt have no regrets purchasing",True,2026-05-29 14:30:17,english,13094,"THIS IS THE BEST GAME MADE. there is so much content. perfect to play with friends. while there are nuances here and there, it is a great game even after considering the imperfections. most importantly, i have never felt like i wanna give up. theres always something to do to overcome stuff. if you are even remotely thinking of purchasing, BUY IT! By the testament of Myrkul, thou shalt have no regrets purchasing",english,"THIS IS THE BEST GAME MADE. there is so much content. perfect to play with friends. while there are nuances here and there, it is a great game even after considering the imperfections. most importantly, i have never felt like i wanna give up. theres always something to do to overcome stuff. if you are even remotely thinking of purchasing, BUY IT! By the testament of Myrkul, thou shalt have no regrets purchasing",0.023,0.717,0.259,0.9697,positive,1
Baldur's Gate 3,RPG,"I started playing it and it continued to surprise and intrigue. The story, the mechanics, 
the humor. The game works very hard to feel like DnD, including having haunted rolls. 
My son took over my computer and has played at least 60 hours and he is loving every second 
of this remarkable game. Solid purchase. Oh, also, i believe the game is highly replayabl e
due to the various difficulties and the in game rolls make for some very interesting outcomes.",True,2026-05-29 14:14:34,english,7008,"I started playing it and it continued to surprise and intrigue. The story, the mechanics, the humor. The game works very hard to feel like DnD, including having haunted rolls. My son took over my computer and has played at least 60 hours and he is loving every second of this remarkable game. Solid purchase. Oh, also, i believe the game is highly replayabl e due to the various difficulties and the in game rolls make for some very interesting outcomes.",english,"I started playing it and it continued to surprise and intrigue. The story, the mechanics, the humor. The game works very hard to feel like DnD, including having haunted rolls. My son took over my computer and has played at least 60 hours and he is loving every second of this remarkable game. Solid purchase. Oh, also, i believe the game is highly replayabl e due to the various difficulties and the in game rolls make for some very interesting outcomes.",0.07,0.693,0.237,0.9398,positive,1
Baldur's Gate 3,RPG,793 hours every single attempt at a playthrough has ended with the unmodded game crashing on open every time they update for a week then i find out it has currupted every campaign theu are gone and it never stops crashing it redownloads mods i dont ♥♥♥♥♥♥♥ want it\s retarded trash,True,2026-05-29 14:02:57,english,51172,793 hours every single attempt at a playthrough has ended with the unmodded game crashing on open every time they update for a week then i find out it has currupted every campaign theu are gone and it never stops crashing it redownloads mods i dont want it s retarded trash,english,793 hours every single attempt at a playthrough has ended with the unmodded game crashing on open every time they update for a week then i find out it has currupted every campaign theu are gone and it never stops crashing it redownloads mods i dont want it s retarded trash,0.091,0.883,0.027,-0.5389,negative,0
Baldur's Gate 3,RPG,"There's a lot to love about this game. The story is good, the characters are great, there's care and attention put into how the game was created, and so on.
However, there’s a lot that frustrates me about the game too. Positioning in combat is often annoying. So many fights are designed with all the enemies already placed strategically on higher ground, and it feels like my melee characters always have to waste a round (or two or three) getting into position to actually contribute (to the point that I tend to just go with archers and casters). I also dislike how D&D is designed around the idea that heroes should fail at actions so much. When you combine that with ability checks and rolls for just about everything you can imagine, it makes the results of just about anything to be swingy.",True,2026-05-29 13:16:14,english,10154,"There's a lot to love about this game. The story is good, the characters are great, there's care and attention put into how the game was created, and so on. However, there s a lot that frustrates me about the game too. Positioning in combat is often annoying. So many fights are designed with all the enemies already placed strategically on higher ground, and it feels like my melee characters always have to waste a round (or two or three) getting into position to actually contribute (to the point that I tend to just go with archers and casters). I also dislike how D D is designed around the idea that heroes should fail at actions so much. When you combine that with ability checks and rolls for just about everything you can imagine, it makes the results of just about anything to be swingy.",english,"There's a lot to love about this game. The story is good, the characters are great, there's care and attention put into how the game was created, and so on. However, there s a lot that frustrates me about the game too. Positioning in combat is often annoying. So many fights are designed with all the enemies already placed strategically on higher ground, and it feels like my melee characters always have to waste a round (or two or three) getting into position to actually contribute (to the point that I tend to just go with archers and casters). I also dislike how D D is designed around the idea that heroes should fail at actions so much. When you combine that with ability checks and rolls for just about everything you can imagine, it makes the results of just about anything to be swingy.",0.131,0.731,0.139,0.3446,positive,1
Baldur's Gate 3,RPG,"Un jeu comme on en fait peu, Larian à fait du super boulot. DnD n'a que rarement été aussi bien porté sur écran. C'est un grand oui, le jeu est magnifique dans quasiment tout ces aspects.",True,2026-05-29 13:05:16,french,10924,"Un jeu comme on en fait peu, Larian à fait du super boulot. DnD n'a que rarement été aussi bien porté sur écran. C'est un grand oui, le jeu est magnifique dans quasiment tout ces aspects.",french,"A game that we rarely make, Larian did a great job. DnD has rarely been brought to screen so well. It's a big yes, the game is magnificent in almost all these aspects.",0.0,0.683,0.317,0.9252,positive,1
Baldur's Gate 3,RPG,Didn't expect i would like dungeons and dragons so much. Fun game.,True,2026-05-29 12:02:39,english,1932,Didn't expect i would like dungeons and dragons so much. Fun game.,english,Didn't expect i would like dungeons and dragons so much. Fun game.,0.0,0.622,0.378,0.7251,positive,1
Baldur's Gate 3,RPG,"Do you play DND? Did you ever write stories for yourself in school, or post in boards like Archive of Our Own? Do you enjoy smut? Get Baldurs Gate 3 and thank me later. The game is great, brilliant graphics, and amazing story. Your choices matter, but just because they matter doesn't mean you cannot reshuffle the deck to get the results you want.

At this point, three years after release, if you haven't heard anything about this game it may be because you have turned away from tactical turnbased games. Give this game a chance, the story and characters are absolutely amazing, and that first time you absolutely body someone in a turn by doing something outside the box, you will feel like an actual hero. Seriously, there is a reason this is in my top 5 games of all time",True,2026-05-29 11:58:02,english,9178,"Do you play DND? Did you ever write stories for yourself in school, or post in boards like Archive of Our Own? Do you enjoy smut? Get Baldurs Gate 3 and thank me later. The game is great, brilliant graphics, and amazing story. Your choices matter, but just because they matter doesn't mean you cannot reshuffle the deck to get the results you want. At this point, three years after release, if you haven't heard anything about this game it may be because you have turned away from tactical turnbased games. Give this game a chance, the story and characters are absolutely amazing, and that first time you absolutely body someone in a turn by doing something outside the box, you will feel like an actual hero. Seriously, there is a reason this is in my top 5 games of all time",english,"Do you play DND? Did you ever write stories for yourself in school, or post in boards like Archive of Our Own? Do you enjoy smut? Get Baldurs Gate 3 and thank me later. The game is great, brilliant graphics, and amazing story. Your choices matter, but just because they matter doesn't mean you cannot reshuffle the deck to get the results you want. At this point, three years after release, if you haven't heard anything about this game it may be because you have turned away from tactical turnbased games. Give this game a chance, the story and characters are absolutely amazing, and that first time you absolutely body someone in a turn by doing something outside the box, you will feel like an actual hero. Seriously, there is a reason this is in my top 5 games of all time",0.012,0.762,0.226,0.9838,positive,1
Baldur's Gate 3,RPG,"The best game to start over 10 times and never finish a playthrough, and yet I love it every time like it's the first.
11/10, would do another playthrough again.",True,2026-05-29 11:22:13,english,11475,"The best game to start over 10 times and never finish a playthrough, and yet I love it every time like it's the first. 11 10, would do another playthrough again.",english,"The best game to start over 10 times and never finish a playthrough, and yet I love it every time like it's the first. 11 10, would do another playthrough again.",0.0,0.72,0.28,0.8979,positive,1
Baldur's Gate 3,RPG,"Топовая игра, огромный инструментарий , можно как облегчить и также усложнить игру. Рекомендую!",True,2026-05-29 11:19:15,russian,15514,"Топовая игра, огромный инструментарий , можно как облегчить и также усложнить игру. Рекомендую!",russian,"Top game, huge toolkit, you can make the game both easier and more difficult. I recommend!",0.118,0.463,0.419,0.7321,positive,1
Baldur's Gate 3,RPG,"One of the best games I've played and it will remain a staple that I return to again and again. My Husband and I have clocked over 1,300 hours in solo and multiplayer campaigns. Great multiplayer experience, and love that they support mods and a creative community. An excellent instalment in the BG series and a great modernisation of the old school DnD games using 5e rules.

Cannot express my love for this game enough.",True,2026-05-29 10:36:33,english,81411,"One of the best games I've played and it will remain a staple that I return to again and again. My Husband and I have clocked over 1,300 hours in solo and multiplayer campaigns. Great multiplayer experience, and love that they support mods and a creative community. An excellent instalment in the BG series and a great modernisation of the old school DnD games using 5e rules. Cannot express my love for this game enough.",english,"One of the best games I've played and it will remain a staple that I return to again and again. My Husband and I have clocked over 1,300 hours in solo and multiplayer campaigns. Great multiplayer experience, and love that they support mods and a creative community. An excellent instalment in the BG series and a great modernisation of the old school DnD games using 5e rules. Cannot express my love for this game enough.",0.034,0.676,0.29,0.9775,positive,1
Baldur's Gate 3,RPG,"I never thought I'll enjoy turn based party gameplay.... here it is just perfect and all the stories are so interesting and well done, I've no idea where the first 90 hours went :D",True,2026-05-29 10:17:26,english,7861,"I never thought I'll enjoy turn based party gameplay.... here it is just perfect and all the stories are so interesting and well done, I've no idea where the first 90 hours went D",english,"I never thought I'll enjoy turn based party gameplay.... here it is just perfect and all the stories are so interesting and well done, I've no idea where the first 90 hours went D",0.107,0.621,0.272,0.814,positive,1
Baldur's Gate 3,RPG,"A game that can offer you over 100 hrs of gameplay full of a world that is alive, has a story, unique characters, one of the best turn-based combats for 60 bucks? Sign me in! 

I'm still not done with the story and i've played over 70 hrs already because the world is so big and you just get lost in exploring or doing side quests.",True,2026-05-29 10:10:08,english,5477,"A game that can offer you over 100 hrs of gameplay full of a world that is alive, has a story, unique characters, one of the best turn-based combats for 60 bucks? Sign me in! I'm still not done with the story and i've played over 70 hrs already because the world is so big and you just get lost in exploring or doing side quests.",english,"A game that can offer you over 100 hrs of gameplay full of a world that is alive, has a story, unique characters, one of the best turn-based combats for 60 bucks? Sign me in! I'm still not done with the story and i've played over 70 hrs already because the world is so big and you just get lost in exploring or doing side quests.",0.055,0.818,0.127,0.75,positive,1
Baldur's Gate 3,RPG,"One sentence : masterpice that sometimes bugs but usuali in, a funny way.",True,2026-05-29 09:17:24,english,24295,"One sentence masterpice that sometimes bugs but usuali in, a funny way.",english,"One sentence masterpice that sometimes bugs but usuali in, a funny way.",0.0,0.667,0.333,0.6124,positive,1
Baldur's Gate 3,RPG,"baldur's gate 3 is really ♥♥♥♥♥♥ fun i think i initially just got extremely overwhelmed and never finished a playthrough with how much there is to do and how many options we've been given in terms of gameplay, customization, story choices, etc. hell, i know i spent part of my current 143 hours in-game just customizing my character lol. probably 140 LOL (i hope im being overdramatic).
i definitely need to dive deeper into game because it is extremely fun. the quality is there in all aspects, just... chefs kiss, man. you've gotta play ts.",True,2026-05-29 08:09:57,english,8622,"baldur's gate 3 is really fun i think i initially just got extremely overwhelmed and never finished a playthrough with how much there is to do and how many options we've been given in terms of gameplay, customization, story choices, etc. hell, i know i spent part of my current 143 hours in-game just customizing my character lol. probably 140 LOL (i hope im being overdramatic). i definitely need to dive deeper into game because it is extremely fun. the quality is there in all aspects, just... chefs kiss, man. you've gotta play ts.",english,"baldur's gate 3 is really fun i think i initially just got extremely overwhelmed and never finished a playthrough with how much there is to do and how many options we've been given in terms of gameplay, customization, story choices, etc. hell, i know i spent part of my current 143 hours in-game just customizing my character lol. probably 140 LOL (i hope im being overdramatic). i definitely need to dive deeper into game because it is extremely fun. the quality is there in all aspects, just... chefs kiss, man. you've gotta play ts.",0.039,0.706,0.255,0.9733,positive,1
Baldur's Gate 3,RPG,"神作 货真价实的年度游戏 太绝了  99/100
pros.
优点说不完，就是个第九艺术，各方面惊艳，有着玩游戏想得到的所有，惊人的细节丰富度，叹为观止的文本量，无比自由的选择与rp，抓耳的音乐，角色有趣的灵魂，有深度的故事。让我真真切切的感受到制作组无比用心的塑造这么一个有魅力的世界。
cons.
CRPG给了这个世界无与伦比的自由度与丰富度，但同时确实会让战斗变得拖沓一点，有多少人愿意在这个浮躁的世界静下来品这个游戏呢。我其实一直都不喜欢回合制，因为我接触游戏比较晚，难熟悉非连贯的战斗，但BG3我觉得是不一样的，因为每次战斗有着不同的地形，不同特性的敌人，所以要用不同的策略去应对，策略让这个游戏的战斗系统变得特别值得推敲。还有就是海量内容带来的另一个问题，bug，我三年后游玩，还是一周目遇到了两次闪退，一些小bug，但是问题不大。有个观点我觉得很对，如果没bug，可能反而说明这游戏深度不够吧，哈哈哈哈。",True,2026-05-29 07:16:39,schinese,13054,神作 货真价实的年度游戏 太绝了 99 100 pros. 优点说不完 就是个第九艺术 各方面惊艳 有着玩游戏想得到的所有 惊人的细节丰富度 叹为观止的文本量 无比自由的选择与rp 抓耳的音乐 角色有趣的灵魂 有深度的故事 让我真真切切的感受到制作组无比用心的塑造这么一个有魅力的世界 cons. CRPG给了这个世界无与伦比的自由度与丰富度 但同时确实会让战斗变得拖沓一点 有多少人愿意在这个浮躁的世界静下来品这个游戏呢 我其实一直都不喜欢回合制 因为我接触游戏比较晚 难熟悉非连贯的战斗 但BG3我觉得是不一样的 因为每次战斗有着不同的地形 不同特性的敌人 所以要用不同的策略去应对 策略让这个游戏的战斗系统变得特别值得推敲 还有就是海量内容带来的另一个问题 bug 我三年后游玩 还是一周目遇到了两次闪退 一些小bug 但是问题不大 有个观点我觉得很对 如果没bug 可能反而说明这游戏深度不够吧 哈哈哈哈,schinese,"A masterpiece, a real game of the year. It’s amazing. 99 100 pros. There are endless advantages. It’s the ninth art. It’s amazing in every aspect. It has everything you want in a game. Amazing richness of details. Amazing amount of text. Incomparable freedom of choice and RP. Catching music. Interesting souls of the characters. Deep story. I really feel that the production team has put great care into creating such a charming world. cons. CRPG gives the world unparalleled freedom and richness, but at the same time it does make the battle a little bit protracted. How many people are willing to calm down and enjoy this game in this impetuous world? In fact, I have never liked the turn-based system because I came into the game relatively late and it is difficult to get familiar with non-consecutive battles. But I think BG3 is different because each battle has different terrain and enemies with different characteristics, so different strategies must be used to deal with it. The strategy makes the combat system of this game particularly worthy of scrutiny. There is also another problem caused by the massive content, bug. I played it three years later I still encountered two crashes in one game. There are some small bugs but they are not major problems. I have a point of view that I think is right. If there are no bugs, it may mean that the game is not deep enough, hahahaha.",0.103,0.723,0.174,0.9217,positive,1
Baldur's Gate 3,RPG,又玩了第三次，还能想起在当年电子ed时初见它的心潮澎湃，近5年玩过的最好玩最艺术的游戏,True,2026-05-29 07:10:34,schinese,17012,又玩了第三次 还能想起在当年电子ed时初见它的心潮澎湃 近5年玩过的最好玩最艺术的游戏,schinese,"I played it for the third time, and I can still recall the excitement I felt when I first saw it when I was playing electronic ed. It is the most fun and artistic game I have played in the past 5 years.",0.0,0.739,0.261,0.908,positive,1
Baldur's Gate 3,RPG,this game is amazing with so many story options available and combat is epic and funny,True,2026-05-29 07:04:55,english,4309,this game is amazing with so many story options available and combat is epic and funny,english,this game is amazing with so many story options available and combat is epic and funny,0.109,0.588,0.303,0.6486,positive,1
Baldur's Gate 3,RPG,"I love this game, my first time experiences got me so immersed I barely stopped playing. It's an awesome game to return to when you want to make a whole new story. 10/10",True,2026-05-29 07:04:33,english,15622,"I love this game, my first time experiences got me so immersed I barely stopped playing. It's an awesome game to return to when you want to make a whole new story. 10 10",english,"I love this game, my first time experiences got me so immersed I barely stopped playing. It's an awesome game to return to when you want to make a whole new story. 10 10",0.039,0.695,0.267,0.8596,positive,1
Baldur's Gate 3,RPG,"257 часов первое прохождение... это с учетом всех побочных квестов, исследования карт и то наверняка чет пропустил. Играл на балансе, за мага школы эвокации, потом в некра перекачался под конец. 
В целом, Лариан - гении. Игра топ и точно теперь среди любимых.",True,2026-05-29 06:13:39,russian,15652,"257 часов первое прохождение... это с учетом всех побочных квестов, исследования карт и то наверняка чет пропустил. Играл на балансе, за мага школы эвокации, потом в некра перекачался под конец. В целом, Лариан - гении. Игра топ и точно теперь среди любимых.",russian,"257 hours for the first playthrough... this takes into account all the side quests, exploration of maps, and I probably missed something. I played on the balance sheet, as a mage from the school of evocation, then switched to necra at the end. Overall, Larian is a genius. The game is top and definitely now among my favorites.",0.033,0.79,0.176,0.8126,positive,1
Baldur's Gate 3,RPG,"There's a section of the game where you're supposed to save a couple of prisoners (gondians) and the path-finding is horrible! This section ruins the entire game for me. I've tried over and over and over, I've watched tutorials and turned to forums for help but what can you do when the NPC's simply don't work? They run around like headless chickens! This part gave me a headache a week ago which made me uninstall. I spent a whole night re-downloading it and then the entire morning trying to get this ♥♥♥♥ show of a quest to function but nope, it does. not. work.. I'm so invested now in this particular mission and don't want to finish the game unless I can find a way to make it work.
Edit:
Okay I finally did it, it took 50-100 attempts and several days but the gondians are finally saved! I'm relieved and emotionally drained. This part of the game is best avoided but hey, it is possible to complete.",True,2026-05-29 06:01:07,english,9551,"There's a section of the game where you're supposed to save a couple of prisoners (gondians) and the path-finding is horrible! This section ruins the entire game for me. I've tried over and over and over, I've watched tutorials and turned to forums for help but what can you do when the NPC's simply don't work? They run around like headless chickens! This part gave me a headache a week ago which made me uninstall. I spent a whole night re-downloading it and then the entire morning trying to get this show of a quest to function but nope, it does. not. work.. I'm so invested now in this particular mission and don't want to finish the game unless I can find a way to make it work. Edit Okay I finally did it, it took 50-100 attempts and several days but the gondians are finally saved! I'm relieved and emotionally drained. This part of the game is best avoided but hey, it is possible to complete.",english,"There's a section of the game where you're supposed to save a couple of prisoners (gondians) and the path-finding is horrible! This section ruins the entire game for me. I've tried over and over and over, I've watched tutorials and turned to forums for help but what can you do when the NPC's simply don't work? They run around like headless chickens! This part gave me a headache a week ago which made me uninstall. I spent a whole night re-downloading it and then the entire morning trying to get this show of a quest to function but nope, it does. not. work.. I'm so invested now in this particular mission and don't want to finish the game unless I can find a way to make it work. Edit Okay I finally did it, it took 50-100 attempts and several days but the gondians are finally saved! I'm relieved and emotionally drained. This part of the game is best avoided but hey, it is possible to complete.",0.073,0.805,0.122,0.9061,positive,1
Baldur's Gate 3,RPG,"10/10 would bang the squid again

(Hundreds of hours on console, and this was the first game I bought swapping back to PC)

Shout out to mama K <3",True,2026-05-29 02:36:46,english,4241,"10 10 would bang the squid again (Hundreds of hours on console, and this was the first game I bought swapping back to PC) Shout out to mama K 3",english,"10 10 would bang the squid again (Hundreds of hours on console, and this was the first game I bought swapping back to PC) Shout out to mama K 3",0.0,1.0,0.0,0.0,neutral,0
Baldur's Gate 3,RPG,"I do not like turn based games at all, but I enjoy this game a lot! Highly recommended, I have had an amazing time.",True,2026-05-29 01:31:45,english,2911,"I do not like turn based games at all, but I enjoy this game a lot! Highly recommended, I have had an amazing time.",english,"I do not like turn based games at all, but I enjoy this game a lot! Highly recommended, I have had an amazing time.",0.046,0.588,0.366,0.9166,positive,1
Baldur's Gate 3,RPG,"You can tell the amount of love, care, and work that went into and continues to go into this game. Definitely one of the best games I've ever played. It's a game that I can see myself playing for years to come.",True,2026-05-29 00:15:28,english,39470,"You can tell the amount of love, care, and work that went into and continues to go into this game. Definitely one of the best games I've ever played. It's a game that I can see myself playing for years to come.",english,"You can tell the amount of love, care, and work that went into and continues to go into this game. Definitely one of the best games I've ever played. It's a game that I can see myself playing for years to come.",0.0,0.661,0.339,0.9552,positive,1
Baldur's Gate 3,RPG,"Good soup, Mods are great for the game and this game should last a very long time. only thing i wished they would have added was a custom campaign maker, that would be really awesome to see done 

but top tier VA, a solid story, and overall a ton of different ways to play!",True,2026-05-29 00:15:26,english,8784,"Good soup, Mods are great for the game and this game should last a very long time. only thing i wished they would have added was a custom campaign maker, that would be really awesome to see done but top tier VA, a solid story, and overall a ton of different ways to play!",english,"Good soup, Mods are great for the game and this game should last a very long time. only thing i wished they would have added was a custom campaign maker, that would be really awesome to see done but top tier VA, a solid story, and overall a ton of different ways to play!",0.0,0.766,0.234,0.9134,positive,1
Baldur's Gate 3,RPG,"Great studio, great game, its a shame Hasboro owns the IP and profits from this, they are a trash company that exploits people and uses AI when they say they aren't",True,2026-05-29 00:02:58,english,5397,"Great studio, great game, its a shame Hasboro owns the IP and profits from this, they are a trash company that exploits people and uses AI when they say they aren't",english,"Great studio, great game, its a shame Hasboro owns the IP and profits from this, they are a trash company that exploits people and uses AI when they say they aren't",0.129,0.61,0.261,0.765,positive,1
Baldur's Gate 3,RPG,"Histoire d'ajouter un commentaire de plus dans la même directions que les précédents.. Jeu non seulement  parfait en tout points, mais surtout merci aux développeurs qui me rappel à quel point le jeu vidéo peut encore être surprenant, attachant, intelligent, et d'autre adjectifs terminant pas -ant. Même après avoir été un hardcore gamer durant 30 piges. Franchement chapeau bas. Un très grand jeu à ranger à côté d'un Red Dead2 et autre licence de grand malade.",True,2026-05-28 23:04:42,french,3206,"Histoire d'ajouter un commentaire de plus dans la même directions que les précédents.. Jeu non seulement parfait en tout points, mais surtout merci aux développeurs qui me rappel à quel point le jeu vidéo peut encore être surprenant, attachant, intelligent, et d'autre adjectifs terminant pas -ant. Même après avoir été un hardcore gamer durant 30 piges. Franchement chapeau bas. Un très grand jeu à ranger à côté d'un Red Dead2 et autre licence de grand malade.",french,"Just to add one more comment in the same direction as the previous ones.. Game not only perfect in every way, but above all thanks to the developers who remind me to what extent video games can still be surprising, endearing, intelligent, and other adjectives ending in -ant. Even after being a hardcore gamer for 30 years. Honestly, hats off. A very great game to put next to Red Dead2 and other seriously ill licenses.",0.081,0.703,0.216,0.9417,positive,1
Baldur's Gate 3,RPG,Génial! Scénario à la hauteur de mes attentes. C'est un jeu exceptionnel,True,2026-05-28 22:45:43,french,9248,Génial! Scénario à la hauteur de mes attentes. C'est un jeu exceptionnel,french,Awesome! Scenario that lived up to my expectations. It's an exceptional game,0.0,0.715,0.285,0.6588,positive,1
Baldur's Gate 3,RPG,Such an amazing game.. So amazing. I loved every second of the hours i played it.,True,2026-05-28 22:20:41,french,5978,Such an amazing game.. So amazing. I loved every second of the hours i played it.,french,Such an amazing game.. So amazing. I loved every second of the hours i played it.,0.0,0.454,0.546,0.9377,positive,1
Baldur's Gate 3,RPG,Ich war sehr Positiv von dem Spiel überrascht. Ausgezeichnetes Gameplay und wunderschöne Grafik. Die Story ist soweit auch sehr interessant und man hat viele Entscheidungsmöglichkeiten um im Spiel nach den eigenen Wünschen fortzuschreiten. Kann es nur empfehlen.,True,2026-05-28 21:46:16,german,3842,Ich war sehr Positiv von dem Spiel überrascht. Ausgezeichnetes Gameplay und wunderschöne Grafik. Die Story ist soweit auch sehr interessant und man hat viele Entscheidungsmöglichkeiten um im Spiel nach den eigenen Wünschen fortzuschreiten. Kann es nur empfehlen.,german,I was very positively surprised by the game. Excellent gameplay and beautiful graphics. The story is very interesting so far and you have many choices to progress in the game according to your own wishes. Can only recommend it.,0.0,0.57,0.43,0.9697,positive,1
Baldur's Gate 3,RPG,ultra difficult game but really offer a lot of fun and stragiy .,True,2026-05-28 21:25:23,polish,13451,ultra difficult game but really offer a lot of fun and stragiy .,polish,ultra difficult game but really offer a lot of fun and stragiy .,0.102,0.64,0.259,0.5719,positive,1
Baldur's Gate 3,RPG,oyun kesinlikle çok iyi bir rol yapma oyun.Oyunun hikayesini bitirseniz bile baştan başlayarak farklı seçimler ile oyunu çok farklı şekildee oynayabiliyorsunuz.Özellikle sevgliniz ile oynamanızı tavsiye ederim.Biz sevgilim ile oyunu çok beğendik ve en kısa zamanda tekrar başlamayı düşünüyoruz.Alın aldırın çok iyi.,True,2026-05-28 20:24:57,turkish,4886,oyun kesinlikle çok iyi bir rol yapma oyun.Oyunun hikayesini bitirseniz bile baştan başlayarak farklı seçimler ile oyunu çok farklı şekildee oynayabiliyorsunuz.Özellikle sevgliniz ile oynamanızı tavsiye ederim.Biz sevgilim ile oyunu çok beğendik ve en kısa zamanda tekrar başlamayı düşünüyoruz.Alın aldırın çok iyi.,turkish,"The game is definitely a very good role-playing game. Even if you finish the story of the game, you can start from the beginning and play the game in many different ways with different choices. I especially recommend you to play it with your lover. We liked the game very much with my girlfriend and we are thinking of starting it again as soon as possible. Buy it, it is very good.",0.0,0.733,0.267,0.9693,positive,1
Baldur's Gate 3,RPG,"Um dos jogos mais cinema que eu ja joguei, tenho 400h desse jogo fiz varias runs, cada uma com coisas novas e tenho certeza que tem mais coisas. Musica, animação, historia, personagens tudo beira a perfeição, n tem uma coisa nesse jogo que eu pense em criticar. Tenho um PC de configuração bem mediana, e n passo nenhuma dificuldade com o jogo, a cada atualização que teve ele só ficou melhor. Nem terminei de consumir o conteúdo padrao e ja quero mais.",True,2026-05-28 20:10:22,brazilian,29133,"Um dos jogos mais cinema que eu ja joguei, tenho 400h desse jogo fiz varias runs, cada uma com coisas novas e tenho certeza que tem mais coisas. Musica, animação, historia, personagens tudo beira a perfeição, n tem uma coisa nesse jogo que eu pense em criticar. Tenho um PC de configuração bem mediana, e n passo nenhuma dificuldade com o jogo, a cada atualização que teve ele só ficou melhor. Nem terminei de consumir o conteúdo padrao e ja quero mais.",brazilian,"One of the most cinematic games I've ever played, I have 400 hours of this game and I've done several runs, each one with new things and I'm sure there are more things. Music, animation, story, characters, everything borders on perfection, there isn't a thing in this game that I think about criticizing. I have a PC with a very average configuration, and I have no difficulty with the game, with each update it has only gotten better. I haven't even finished consuming the standard content and I already want more.",0.025,0.831,0.145,0.8789,positive,1
Baldur's Gate 3,RPG,"Already on a first 100 hours. So addicted. probably one of my favorite video game right now.
The turn-based, the decision making, the role-play are just amazing. See the gameplay once in a long time ago, been wanted to play it. Play it once, can't stop until now.",True,2026-05-28 17:30:19,english,10493,"Already on a first 100 hours. So addicted. probably one of my favorite video game right now. The turn-based, the decision making, the role-play are just amazing. See the gameplay once in a long time ago, been wanted to play it. Play it once, can't stop until now.",english,"Already on a first 100 hours. So addicted. probably one of my favorite video game right now. The turn-based, the decision making, the role-play are just amazing. See the gameplay once in a long time ago, been wanted to play it. Play it once, can't stop until now.",0.0,0.761,0.239,0.9098,positive,1
Baldur's Gate 3,RPG,"Very long game, even longer with the turn based mode, not necessary a bad thing, but it will take time if you want to explore as much you can, depending on the choices you make.

I did enjoyed the game, Larian Studio and the teams they worked with (voice actors, sound, etc) definitely put a lot of work in to it and it is visible. It is a high quality masterpiece which stands up to its GOTY award.

The quests are sensitive, but not as sensitive as soulslike games.

Overall a very nice experience can recommend it.",True,2026-05-28 17:28:06,english,13358,"Very long game, even longer with the turn based mode, not necessary a bad thing, but it will take time if you want to explore as much you can, depending on the choices you make. I did enjoyed the game, Larian Studio and the teams they worked with (voice actors, sound, etc) definitely put a lot of work in to it and it is visible. It is a high quality masterpiece which stands up to its GOTY award. The quests are sensitive, but not as sensitive as soulslike games. Overall a very nice experience can recommend it.",english,"Very long game, even longer with the turn based mode, not necessary a bad thing, but it will take time if you want to explore as much you can, depending on the choices you make. I did enjoyed the game, Larian Studio and the teams they worked with (voice actors, sound, etc) definitely put a lot of work in to it and it is visible. It is a high quality masterpiece which stands up to its GOTY award. The quests are sensitive, but not as sensitive as soulslike games. Overall a very nice experience can recommend it.",0.0,0.753,0.247,0.9837,positive,1
Baldur's Gate 3,RPG,"I played this game only because of a girl I liked, but since she said she didn't want a relationship (even though she flirted with me), I can't even look at this game anymore. I even hate it so much that I never want to play it again.",False,2026-05-28 17:14:09,czech,28964,"I played this game only because of a girl I liked, but since she said she didn't want a relationship (even though she flirted with me), I can't even look at this game anymore. I even hate it so much that I never want to play it again.",czech,"I played this game only because of a girl I liked, but since she said she didn't want a relationship (even though she flirted with me), I can't even look at this game anymore. I even hate it so much that I never want to play it again.",0.206,0.73,0.064,-0.7888,negative,1
Baldur's Gate 3,RPG,神界1，2过来的，玩法完全不一样，规则很多，以前玩过无冬之夜，但这个玩起来又让我有种无冬之夜的感觉。必须推荐！,True,2026-05-28 17:05:18,schinese,2506,神界1 2过来的 玩法完全不一样 规则很多 以前玩过无冬之夜 但这个玩起来又让我有种无冬之夜的感觉 必须推荐,schinese,"I came from Divinity 1 and 2. The gameplay is completely different and there are many rules. I have played Neverwinter Nights before, but playing this game makes me feel like Neverwinter Nights again. I must recommend it.",0.0,0.721,0.279,0.8945,positive,1
Baldur's Gate 3,RPG,Everything about this game is perfect! But my favorite part is how replayable it is! It really is a masterpiece!!!,True,2026-05-28 16:37:23,english,22123,Everything about this game is perfect! But my favorite part is how replayable it is! It really is a masterpiece!!!,english,Everything about this game is perfect! But my favorite part is how replayable it is! It really is a masterpiece!!!,0.0,0.556,0.444,0.9389,positive,1
